C1,C2,C3,ISO,Target
1329,0,549,AU,false
2078,0,824,AU,false
1390,0,711,GB,false
6203,0,98,AT,false
4512,0,473,AU,true
3261,497,102,IL,false
1682,0,690,AU,false
558,0,186,AU,false
949,0,342,AU,false
9910,0,823,AU,false
9467,0,572,AU,false
2355,0,453,GB,false
2905,0,465,RU,false
2789,0,762,AU,false
1144,0,295,AU,false
9073,0,756,AU,false
3499,0,712,AU,false
2126,0,726,AU,false
2295,0,387,AU,false
3488,0,824,AU,false
2260,498,174,RU,false
1380,0,888,AU,false
1339,0,323,AU,false
943,0,140,AU,false
1350,0,757,AU,false
943,0,136,AU,false
6978,0,770,AU,true
797,0,415,AU,false
2366,0,961,AU,false
1296,0,528,AU,false
3205,540,394,JO,false
2101,0,732,AU,false
3261,0,368,AU,true
3976,0,410,AU,false
3994,0,479,AU,false
10339,0,424,AU,false
1948,0,740,AU,false
1828,0,246,AU,false
2129,0,15,AU,false
2049,405,80,GB,false
1184,0,382,AU,false
2774,0,537,AU,false
1422,0,766,AU,false
4632,0,722,AU,false
4283,0,831,AU,false
3407,373,296,GB,false
1301,65,142,CA,false
2622,0,34,AU,false
2032,0,370,AU,true
2834,0,727,AU,false
2032,0,489,AU,false
2095,380,758,GB,false
1819,63,10,TR,false
1204,0,366,AU,false
1215,0,877,AU,false
1053,0,374,AU,false
2022,0,218,AU,false
1635,0,781,AU,false
1504,0,880,AU,false
1639,0,691,IT,false
1832,0,223,AU,false
4227,0,20,AU,false
845,0,373,AU,false
3939,65,913,BR,false
1694,0,0,AU,true
4099,0,793,NZ,false
2491,399,71,US,false
2260,0,223,AU,false
1376,0,605,AU,false
1381,280,495,GB,false
8878,0,953,AU,false
6340,0,669,AU,false
1587,0,126,AU,false
5772,0,385,AU,false
4201,0,178,AU,false
9627,0,932,AU,false
5110,0,110,AU,false
4191,0,701,GB,false
1786,0,334,GB,false
2049,0,42,GB,false
988,39,799,MT,false
1395,0,809,US,false
3640,714,185,GB,true
871,0,239,US,false
1464,0,875,US,false
4106,0,476,AU,false
5095,1695,176,AU,false
7204,2495,61,NL,false
1408,0,578,AU,false
2207,0,443,AU,false
1937,0,214,AU,false
10709,0,91,AU,false
2490,0,802,AU,true
1904,0,427,AU,false
3752,0,895,AU,false
1030,0,172,AU,false
1846,0,211,AU,false
917,0,466,AU,false
1140,0,953,GB,false
1861,0,920,AU,true
1889,272,901,JO,false
2230,0,848,AU,false
1885,0,1,AU,false
1837,167,394,JO,true
2439,261,488,SG,false
1950,0,735,AU,false
2439,261,567,SG,false
1479,0,166,AU,false
4778,0,58,AU,true
2927,0,616,AU,false
1393,0,181,AU,false
2401,0,901,AU,false
838,0,503,AU,false
1948,0,444,AU,false
1081,0,912,AU,false
2867,0,338,RU,false
2409,0,218,AU,true
1904,0,109,GB,false
1401,0,120,AU,false
2915,0,298,AU,false
632,0,593,RU,false
564,0,589,AU,false
2124,0,862,AU,true
969,0,80,AU,false
1636,0,775,AU,false
3863,0,3,HR,false
39230,0,84,AU,true
1356,0,567,AU,true
1934,0,23,AU,false
2816,0,346,AU,false
1515,0,375,AU,false
2474,0,9,AU,false
3398,0,796,AU,false
2335,0,41,AU,false
4064,0,629,AU,false
2071,0,575,AU,false
15748,0,275,AU,false
3542,0,55,AU,false
1383,0,576,AU,false
3213,314,452,SI,false
950,0,408,MT,true
1651,0,682,AU,false
938,0,299,MT,false
2305,0,537,AU,false
2581,0,522,AU,false
2985,0,93,RU,false
945,0,71,MT,true
1945,0,521,AU,false
2402,0,261,AU,false
1039,0,277,AU,false
1085,0,912,AU,false
767,0,834,AU,false
2103,0,652,AU,false
1085,0,878,AU,false
4035,0,826,AU,false
6851,0,796,AU,false
674,0,689,AU,false
3763,0,935,AU,false
1763,0,567,AU,false
1636,0,359,AU,false
3376,0,732,AU,false
908,0,679,AU,false
3005,0,310,AU,false
3061,0,785,AU,false
1350,0,138,AU,false
1762,0,555,AU,true
3497,0,307,AU,false
1500,0,839,AU,false
3996,1400,186,JP,false
5262,0,981,AU,true
1383,0,981,AU,true
1199,0,813,AU,false
1363,0,630,AU,false
1972,0,652,AU,false
1577,0,715,AU,false
1268,0,732,AU,false
8482,0,467,AU,false
1991,0,300,AU,false
6679,0,489,AU,false
7449,0,602,AU,false
4299,0,44,AU,false
919,0,424,AU,true
2817,0,665,AU,false
949,0,829,AU,false
2766,0,767,NZ,false
2899,0,109,NZ,false
2731,0,179,NZ,false
2349,0,428,NZ,true
3499,0,531,NZ,false
1714,0,238,AU,false
2980,0,741,AU,false
39424,0,953,AU,false
5308,0,438,GB,false
1687,0,758,GB,false
3647,0,453,GB,false
1955,0,791,AU,false
1955,0,949,AU,false
799,0,915,AU,false
2856,0,847,US,false
3484,0,870,US,false
749,0,914,US,false
1499,0,546,AU,false
602,0,146,AU,false
2594,0,862,AU,true
2075,0,63,AU,false
3406,0,441,AU,false
3084,0,826,AU,false
10094,936,733,NO,true
1412,0,492,AU,false
2822,0,765,AU,false
6947,0,108,AU,false
3055,0,171,AU,false
4779,0,273,AU,false
1064,0,648,AU,false
3336,0,871,AU,false
1019,0,712,AU,false
1731,0,703,AU,false
2871,0,942,AU,false
3641,0,576,AU,false
6040,0,469,RU,false
5965,0,727,AU,true
3096,0,591,AU,false
3833,0,702,AU,false
1199,0,16,AU,false
1751,0,986,AU,false
2333,0,607,HR,false
3556,0,653,AU,false
2366,0,950,AU,false
2080,306,179,GB,false
4551,0,851,AU,false
4090,465,567,GB,true
2269,0,113,AU,false
2080,0,42,AU,false
1030,0,796,AU,false
1266,0,744,AU,false
1031,0,971,AU,false
5054,0,766,AU,false
961,0,818,AU,false
824,0,644,AU,true
1621,0,890,AU,false
2148,0,121,AU,true
1989,0,285,AU,false
4318,0,330,AU,false
1571,0,719,AU,false
26234,0,699,AU,false
3708,0,819,AU,true
1774,0,264,RU,false
8192,0,645,AU,false
7241,0,888,AU,false
1865,0,79,AU,true
1034,0,503,AU,false
4319,0,852,AU,false
6256,0,675,AU,false
2152,0,162,SE,false
1907,0,1,AU,false
1165,0,573,AU,true
1852,0,877,AU,false
4234,0,504,AU,false
5240,0,700,AU,false
909,0,773,AU,false
1555,0,393,AU,false
3249,0,509,AU,true
2130,0,143,AU,true
3244,0,142,AU,true
9683,0,408,AU,false
2818,0,475,AU,true
658,0,364,AU,true
3857,0,649,AU,false
2289,0,59,AU,false
1419,0,283,AU,false
921,0,855,AU,false
3215,0,707,AU,true
1665,0,734,AU,false
4357,0,585,AU,false
5414,0,522,AU,false
4652,0,659,AU,false
1102,0,826,AU,false
13688,0,773,AU,false
1560,0,260,AU,false
808,0,985,AU,false
1926,0,373,AU,false
3469,0,230,AU,false
2202,0,9,AU,false
1002,0,112,AU,false
5845,0,59,AU,false
2568,0,116,AU,false
3945,0,672,GB,false
1386,0,737,AU,false
847,0,964,AU,false
2749,0,679,AU,false
1578,0,240,AU,false
1016,0,457,AU,false
3474,0,522,AU,false
1159,0,801,AU,false
4023,0,537,AU,false
998,0,990,AU,true
2848,0,985,AU,true
1729,0,806,AU,false
3318,0,460,AU,false
1904,0,480,FI,false
943,0,996,AU,false
1884,0,597,AU,false
2899,0,379,AU,false
3582,0,832,AU,true
1669,0,413,AU,false
6106,525,353,GB,false
5102,0,999,AU,false
7619,0,812,AU,false
714,0,448,AU,true
3452,0,203,AU,false
3861,1695,838,FR,false
1164,0,92,AU,false
2260,0,208,AU,false
911,0,123,AU,true
5499,0,468,AU,false
4210,0,784,NZ,false
2199,0,700,NZ,false
3599,0,247,NZ,false
1499,0,405,NZ,false
2549,0,474,NZ,false
4024,0,363,NZ,false
11912,2813,641,JO,true
6292,0,910,AU,false
1427,0,526,AU,false
19037,0,818,AU,false
1988,0,815,NZ,true
1036,0,118,AU,false
4905,0,909,AU,true
1458,0,207,GB,false
1955,0,761,AU,false
1955,0,605,AU,false
1809,231,639,FI,false
2498,894,707,CA,false
1066,266,692,GB,false
6388,0,784,RU,false
5614,0,667,SE,false
1198,405,629,ES,false
3809,0,957,US,false
2367,0,522,HU,false
2305,0,308,AU,false
1554,0,151,AU,false
1405,0,113,AU,false
1634,0,791,AU,false
2760,0,18,AU,false
779,0,232,AU,false
1488,0,240,AU,false
2273,0,480,AU,false
1844,0,964,AU,false
14451,0,992,RU,false
2587,0,188,RU,false
2623,0,651,AU,false
2014,0,681,AU,false
13968,0,84,AU,false
2079,0,464,AU,false
2771,0,63,AU,false
5802,1440,31,GB,false
1284,0,34,AU,false
3477,0,363,AU,false
2053,0,599,AU,true
1368,0,125,IL,false
2661,0,976,AU,false
2273,0,437,AU,false
3822,0,514,AU,false
3296,0,842,AU,false
3550,0,374,AU,false
1469,0,524,RU,false
1097,0,603,AU,false
1085,0,744,AU,false
3136,0,705,AU,false
4256,0,715,AU,false
1168,0,237,AU,true
1442,0,75,AU,false
3539,0,305,AU,false
3669,355,115,GB,false
1945,0,454,AU,false
3295,0,595,AU,false
4235,0,218,AU,false
3344,521,792,NZ,false
7247,0,86,AU,true
5033,0,516,AU,false
3525,0,40,AU,false
2771,0,112,AU,false
7051,0,778,AU,false
1091,0,771,AU,true
3972,0,664,AU,false
3377,0,670,AU,false
1628,0,762,AU,false
4855,0,457,DE,false
4782,0,824,AU,false
1199,0,549,AU,false
1365,0,16,AU,false
3662,0,376,NO,false
1385,0,6,AU,false
2828,0,724,AU,false
2043,0,714,AU,false
2049,0,57,AU,false
4091,0,661,AU,false
4368,0,52,AU,false
2313,0,46,AU,false
2198,0,413,AU,false
4220,0,427,AU,false
1943,0,408,AU,false
1000,0,920,AU,false
3435,0,808,AU,false
2212,0,71,AU,false
5046,0,83,GR,false
4448,0,951,AU,false
2389,0,316,RU,false
2476,0,444,AU,false
1647,0,607,AU,false
1728,0,538,AU,false
2818,0,769,AU,false
3451,0,770,AU,false
2476,0,714,AU,false
2258,0,648,AU,false
3012,0,879,AU,true
3004,0,875,AU,false
2683,0,718,AU,false
2468,0,769,AU,false
969,0,151,AU,false
2390,0,946,AU,false
824,0,615,AU,false
3987,0,177,AU,false
2809,0,840,AU,false
1768,0,370,AU,false
1830,144,475,NL,false
1472,0,700,AU,false
1824,0,26,AU,false
2679,0,200,AU,false
2789,0,562,AU,false
4249,0,895,NZ,false
1449,0,957,NZ,false
2449,0,120,NZ,false
2349,0,680,NZ,false
1549,0,851,NZ,true
1549,0,54,NZ,false
2649,0,371,NZ,false
2091,0,563,AU,false
3093,0,362,AU,false
4898,1695,812,CA,true
6298,0,177,NZ,false
2649,0,55,NZ,true
6549,0,464,NZ,false
7093,0,319,NZ,true
2799,0,896,NZ,false
2529,0,154,AU,false
2394,0,874,AU,false
3021,0,219,AU,false
949,0,306,AU,false
6956,0,845,AU,true
2349,0,305,NZ,false
2099,0,198,NZ,false
5849,0,11,NZ,false
7093,0,435,NZ,false
6898,0,170,AU,false
1634,0,319,AU,false
1969,0,536,AU,true
2101,0,315,AU,false
2158,0,159,GB,true
3464,0,199,GB,false
1148,0,358,CA,false
3910,0,15,AU,false
2890,573,76,SG,false
3021,0,301,BE,false
1173,371,34,SK,false
16115,3331,950,SK,true
14488,0,754,RU,false
1662,378,770,ES,false
1058,0,852,US,false
1578,0,270,US,false
2831,373,468,GB,false
920,0,457,AU,false
2394,0,480,AU,false
2092,600,4,NL,false
2168,0,768,AU,false
1590,0,561,AU,false
1946,0,743,AU,false
598,0,68,AU,true
2498,0,612,AU,false
901,0,29,NZ,false
1779,0,45,NO,false
1039,0,606,AU,true
2584,0,113,NO,false
2593,0,701,AU,false
4652,549,305,GB,false
1874,151,496,NO,false
2506,0,683,AU,false
1036,0,525,AU,false
2125,0,833,NZ,false
2749,0,100,AU,false
2465,0,406,AU,false
1747,0,820,AU,false
1743,0,921,AU,false
1620,510,137,PT,false
1315,0,317,AU,false
8251,0,799,AU,false
4020,525,332,GB,false
1458,0,112,AU,false
3953,166,147,DK,false
2984,0,787,AU,true
1804,0,627,AU,false
3441,0,838,AU,false
4868,0,277,NZ,false
1189,0,725,AU,false
2679,0,285,AU,false
644,0,887,AU,false
3121,346,306,MY,false
856,0,822,AU,false
2168,0,870,GB,false
3010,0,141,AU,false
3191,0,851,AU,false
4319,0,897,AU,false
2335,0,392,AU,false
4362,0,375,AU,false
2189,0,609,AU,false
1038,0,203,AU,false
728,0,380,AU,false
2185,0,393,HR,false
2171,0,48,AU,true
12780,0,379,AU,false
4268,0,767,AU,false
3280,0,175,AU,true
2149,0,417,NZ,false
5759,0,354,NZ,false
4299,0,972,NZ,false
3899,0,287,NZ,false
3349,0,715,NZ,false
2249,0,11,NZ,true
2899,0,777,NZ,true
2028,0,667,NZ,false
2640,0,685,NZ,false
2299,0,11,NZ,false
4399,0,46,NZ,false
2583,0,776,AU,false
1412,280,341,GB,false
2649,0,502,NZ,false
3355,0,466,NZ,false
4884,0,349,AU,false
949,0,434,AU,false
3095,0,104,NZ,false
2499,0,75,NZ,true
2549,0,489,NZ,false
10699,0,621,NZ,false
7958,0,408,NZ,false
3100,0,170,NZ,false
4049,0,563,NZ,false
32499,0,178,AU,false
3755,0,322,AU,false
3274,0,525,GB,true
9365,775,69,NZ,false
1262,0,590,GB,false
1955,0,598,AU,false
2105,707,57,CA,false
1533,0,711,US,false
6102,0,5,NO,false
1147,0,698,US,false
1398,0,219,US,false
1599,0,877,US,false
4385,0,695,CL,false
670,0,328,US,false
3955,958,980,SE,false
2202,0,668,US,true
1466,0,880,US,false
2872,0,711,US,false
1663,0,598,US,false
7643,0,964,US,false
2384,0,936,AU,false
983,0,112,AU,false
1174,0,718,AU,false
3323,1376,641,CZ,false
1203,0,725,AU,false
955,0,6,AU,true
2960,0,589,AU,false
1369,0,138,AU,false
3003,320,332,RU,false
1398,0,69,AU,false
1771,0,329,AU,false
1494,0,639,AU,false
1907,0,190,AU,false
1689,0,856,AU,false
1400,0,555,AU,false
2627,0,849,AU,false
4866,0,133,AU,false
3169,0,886,AU,false
996,0,651,AU,false
1974,0,391,AU,false
2380,0,578,AU,false
2839,1088,462,IT,true
1058,0,576,AU,true
2024,156,802,IL,false
8365,0,57,AU,false
1135,0,871,AU,false
2363,0,42,AU,false
6328,0,970,AU,false
1751,0,43,AU,false
3508,0,105,AU,false
1475,0,608,AU,false
3384,0,613,AU,false
2273,0,173,AU,false
1299,0,786,AU,true
1721,0,369,AU,false
1943,0,951,AU,false
1094,0,750,AU,false
2107,0,690,AU,false
8546,0,359,NO,false
2160,0,620,DE,false
1043,0,561,AU,false
2673,0,79,AU,true
5479,728,460,BE,false
1393,0,35,AU,false
1132,0,528,AU,false
3118,0,724,AU,false
7599,996,2,NZ,false
1910,0,536,AU,false
1480,0,169,AU,false
1789,0,392,AU,false
1591,0,939,AU,false
955,0,308,AU,false
4852,0,414,AU,false
1088,0,103,AU,false
5437,0,231,AU,false
2740,0,467,AU,false
2602,0,804,AU,false
1977,0,67,AU,false
10874,0,41,AU,false
3599,0,187,NZ,false
16325,0,190,AU,false
949,0,926,AU,false
949,0,888,AU,false
1978,0,553,AU,false
3097,0,512,NZ,false
1899,0,763,NZ,false
1349,0,887,NZ,false
1349,0,1,NZ,false
1732,0,34,NZ,false
2999,0,651,NZ,false
2180,0,59,NZ,false
1264,0,267,NZ,false
1816,0,552,AU,true
12275,2495,85,ZA,false
9854,399,654,US,false
2269,0,662,AU,false
1814,0,693,NZ,false
21765,0,215,AU,false
1855,0,857,AU,false
1773,0,359,NZ,false
1399,0,107,NZ,false
2499,0,816,NZ,false
5806,0,545,NZ,false
1999,0,22,NZ,false
3399,0,512,NZ,false
3645,0,539,GB,false
1242,0,632,GB,false
1342,0,158,GB,false
1955,0,320,AU,false
738,0,667,US,false
1849,0,792,US,false
611,0,48,US,false
1668,147,799,CA,false
1450,441,755,NO,false
976,0,150,US,false
2401,0,70,US,false
2224,0,981,US,false
2331,0,21,US,false
2001,0,563,NZ,false
7327,0,514,NZ,false
632,0,705,AU,false
3715,0,773,AU,false
1101,0,340,AU,false
13956,0,516,AU,false
6099,0,740,AU,false
989,0,426,AU,false
3398,0,442,AU,false
2694,0,560,AU,false
7034,0,677,AU,false
12124,0,820,AU,false
1320,0,498,AU,false
1935,0,79,AU,false
1371,0,18,AU,false
1038,0,634,AU,false
4035,0,894,TW,true
1479,0,275,AU,false
15645,2854,185,IL,false
1687,0,51,AU,false
6783,0,307,AU,false
3737,1649,371,CA,false
2650,0,301,AU,false
6783,0,389,AU,false
1337,0,678,AU,false
1231,0,389,AU,false
1542,0,286,AU,false
1372,0,934,AU,true
1274,0,173,AU,false
1281,0,885,AU,false
3828,0,271,AU,false
4193,0,188,AU,true
9394,0,136,AU,false
2366,0,904,AU,true
1360,0,955,AU,true
5030,0,9,AU,false
11272,0,589,AU,false
1712,0,107,AU,false
1181,0,731,CA,false
5165,0,938,AU,false
1679,0,237,AU,false
1929,0,76,AU,true
1236,0,307,AU,false
1494,0,159,AU,false
4315,0,255,AU,false
8856,0,415,AU,false
1766,0,606,AU,true
1688,0,774,AU,false
2207,0,264,AU,true
2605,0,46,AU,false
2259,0,515,AU,false
6218,0,363,AU,false
1233,0,266,AU,false
6256,0,785,AU,false
10611,0,531,AU,true
2099,0,23,LU,false
3232,0,660,AU,false
3916,0,344,AU,true
2476,0,591,AU,false
943,0,134,AU,false
943,0,241,AU,false
819,0,372,AU,false
1032,0,905,AU,false
4708,0,851,AU,false
1867,0,33,AU,false
1989,0,966,AU,false
942,0,70,AU,false
2164,229,634,CA,false
12124,0,419,AU,false
1792,0,264,AU,false
1075,0,243,AU,false
3064,0,248,AU,false
3084,0,528,AU,false
1281,0,799,AU,false
2789,0,431,AU,false
1682,0,7,AU,false
1393,62,253,CA,true
2334,0,751,AU,false
2542,0,995,AU,false
2320,399,153,US,false
1750,0,959,AU,true
7652,0,853,NZ,false
5791,0,578,AU,false
12293,0,307,AU,false
2959,0,646,AU,false
8071,0,507,AU,false
2099,0,832,NZ,false
5036,0,252,NZ,false
1717,0,302,NZ,false
2640,0,478,NZ,false
2593,0,375,NZ,false
2821,0,821,AU,false
4993,0,223,AU,false
4048,449,855,US,true
1583,0,237,NZ,false
1541,0,807,GB,false
2600,0,205,AU,false
1382,0,630,US,false
2131,0,132,US,false
3222,1414,847,MY,false
2032,225,915,IT,false
3649,0,763,US,true
1684,0,266,US,false
2372,714,187,FR,false
1877,0,163,US,false
7231,1945,421,CA,true
2714,0,529,US,false
2454,0,277,US,false
2059,0,497,US,false
1395,0,954,US,true
2150,1057,662,BH,false
1442,0,990,US,false
984,0,855,US,false
802,0,349,US,false
2926,0,935,US,false
2751,0,621,US,false
1880,0,386,US,true
3380,0,744,US,false
2809,0,668,US,false
2891,0,996,US,true
1005,0,921,US,false
1466,0,545,US,false
8132,0,59,AU,false
1299,0,220,AU,false
1057,0,665,AU,false
1333,65,653,CA,false
2845,0,435,AU,true
2827,0,381,AU,false
1694,0,331,AU,false
1301,0,874,AU,false
1573,0,628,AU,false
2672,0,70,AU,false
4463,0,681,AU,false
1902,0,318,AU,true
1030,0,914,AU,false
5634,0,504,AU,false
1533,0,359,AU,false
1534,0,292,AU,false
1751,0,318,AU,false
1428,0,411,AU,false
2033,0,952,AU,false
3858,0,402,AU,false
1030,0,75,AU,false
933,0,811,AU,false
1348,0,747,AU,false
1191,0,892,AU,false
823,0,227,CA,false
1311,0,290,AU,false
1069,0,467,NZ,false
2513,0,272,AU,true
2212,0,975,AU,false
2115,0,87,AU,false
6212,0,871,AU,false
1455,0,782,AU,false
4003,481,17,CY,false
2793,0,297,AU,false
2400,0,489,AU,false
1557,0,627,AU,false
2596,0,520,AU,false
3249,0,232,AU,false
1603,0,738,AU,false
2003,0,943,AU,false
3037,0,269,AU,false
1245,0,630,AU,false
4952,0,550,AU,false
2802,0,783,FI,false
881,0,934,AU,false
971,0,704,AU,false
4952,0,965,AU,false
1298,0,13,AU,false
3398,0,564,AU,false
13620,0,601,AU,false
2869,0,341,AU,false
4500,0,81,AU,false
2416,0,470,AU,false
2200,0,208,AU,false
1616,0,734,AU,false
6099,0,82,AU,false
2041,0,956,AU,false
2136,0,426,AU,false
2074,0,494,AU,false
2975,0,557,AU,false
2564,0,150,AU,false
7655,0,831,AU,false
4029,0,453,AU,false
2216,0,131,AU,true
1590,0,413,AU,false
1380,0,667,AU,false
967,0,962,AU,false
3145,0,275,AU,false
3027,0,574,NZ,false
2257,0,432,NZ,false
2549,0,55,NZ,false
2149,0,167,NZ,false
2199,0,681,NZ,false
2449,0,439,NZ,true
924,0,221,AU,false
1399,0,254,NZ,false
5193,0,848,AU,false
4070,0,817,AU,false
3299,0,907,NZ,false
13591,399,875,US,false
6599,0,468,AU,false
2429,0,22,NZ,false
4061,0,217,AU,false
1699,0,924,NZ,false
3280,0,603,NZ,true
2049,0,154,NZ,false
3249,0,505,NZ,false
1307,0,204,NZ,false
5849,0,346,NZ,true
1225,0,737,AU,false
4888,0,891,NZ,true
2715,0,296,AU,false
2694,0,604,AU,false
13136,0,827,AU,false
1071,0,276,GB,false
1242,0,815,GB,false
1955,0,995,AU,false
1955,0,571,AU,true
1955,0,902,AU,false
3180,0,4,US,false
6202,0,960,US,false
2776,0,207,US,false
2433,762,298,CL,false
2018,0,799,US,false
1275,0,500,US,false
2795,0,323,US,false
1697,0,641,US,false
2129,0,280,US,false
2659,0,551,US,false
1466,0,953,US,false
1353,0,145,US,true
8798,0,188,US,false
1880,0,265,US,false
1543,0,357,MY,false
560,0,399,US,false
1466,0,375,US,false
1543,0,541,MY,false
662,0,908,US,false
1743,0,390,US,false
3716,0,235,US,false
2269,0,962,US,false
2431,0,175,US,false
1850,0,669,US,false
802,0,147,US,false
12089,1820,769,KR,true
2406,0,295,AU,false
4366,0,695,AU,false
2089,0,550,AU,false
3079,0,195,AU,false
4811,0,753,AU,false
2678,0,560,AU,false
2771,0,868,AU,false
2108,0,451,AU,false
4936,0,769,AU,false
2370,0,562,AU,false
2324,0,765,AU,false
1731,0,481,AU,false
3304,0,265,AU,true
2561,0,713,AU,false
2689,0,164,AU,false
5534,0,700,AU,false
3071,0,824,AU,false
12049,0,371,AU,false
1869,0,626,AU,false
3345,0,561,AU,false
1385,0,40,AU,false
8364,0,705,AU,false
1762,0,42,AU,false
1620,0,450,AU,true
5617,0,178,AU,false
1428,0,343,AU,false
1070,0,920,AU,false
1234,0,390,AU,false
1753,0,134,AU,false
2448,0,51,AU,true
2973,506,763,BR,false
1294,0,45,AU,false
1488,0,988,AU,false
1428,0,373,AU,false
1669,0,199,AU,false
32027,0,427,AU,false
819,0,325,AU,false
3671,0,328,AU,false
19159,0,324,AU,false
5207,0,205,AU,true
4934,0,992,AU,false
2761,0,996,AU,false
3138,0,3,AU,false
3131,0,101,AU,false
1266,0,897,AU,false
853,0,142,AU,false
3163,0,631,AU,false
2112,0,713,AU,false
1727,0,866,AU,false
2259,0,43,AU,false
2366,0,32,AU,false
1063,0,229,AU,false
2467,0,58,AU,false
1063,0,50,AU,false
2699,0,428,AU,false
8922,0,685,NZ,false
2449,0,161,NZ,false
1999,0,897,NZ,false
3049,0,594,NZ,false
3003,0,219,NZ,false
2649,0,814,NZ,false
5656,0,502,NZ,false
1635,0,224,NZ,false
9999,0,732,AU,false
1847,0,893,AU,false
1599,0,384,AU,false
9555,0,269,AU,false
17314,399,658,US,false
4731,0,84,AU,true
7061,0,686,AU,false
3149,0,275,NZ,true
2049,0,49,NZ,false
1688,0,471,NZ,false
5817,0,513,AU,false
2346,0,504,AU,false
2149,0,974,NZ,true
2426,0,980,AU,true
1955,0,857,AU,false
5200,0,465,AU,false
1282,0,119,US,false
1742,0,84,US,false
1009,0,533,US,true
1563,0,380,SG,true
1491,0,434,US,false
2607,0,822,US,false
558,0,712,US,false
5787,0,136,US,false
1716,0,176,US,false
2549,0,132,US,false
1348,0,931,US,false
1593,0,511,US,false
2304,0,332,US,true
5342,0,719,US,false
1261,0,670,US,false
1470,0,267,US,false
1785,0,55,US,false
749,0,649,US,true
2262,0,844,CA,false
4738,0,194,US,true
4024,0,93,CA,false
1671,0,18,US,false
3109,701,507,MX,false
2453,0,477,US,false
4823,0,498,US,false
2945,0,180,US,false
5416,0,947,CL,false
1785,0,368,US,false
1980,0,477,US,false
16946,399,761,US,false
3779,0,175,AU,false
1751,0,485,AU,false
2372,0,644,AU,false
2874,0,872,AU,false
2916,0,782,AU,false
2371,270,21,GB,false
971,0,359,AU,true
1624,0,630,AU,false
1529,0,747,AU,false
2465,0,531,AU,false
1133,0,366,AU,false
2650,0,173,AU,true
8135,0,2,AU,false
1386,0,494,AU,false
2136,0,369,AU,false
722,0,571,AU,false
2246,0,529,AU,false
798,0,919,AU,false
3795,0,709,AU,false
6994,0,206,AU,false
2091,0,530,AU,false
1943,0,230,AU,false
2497,0,608,AU,false
3318,0,488,AU,false
2623,0,795,AU,false
5240,0,730,AU,false
645,0,715,AU,false
1393,0,26,AU,false
2656,0,68,RU,false
1819,0,64,AU,false
1212,0,602,AU,false
767,0,873,AU,false
2256,0,173,AU,false
2731,0,428,AU,false
1978,0,588,AU,false
3622,0,313,AU,false
2400,0,666,AU,false
2484,0,838,AU,false
1708,0,943,AU,false
3976,0,367,AU,true
5456,0,490,AU,false
4945,0,17,AU,true
943,0,910,AU,false
955,0,144,AU,true
3069,0,544,AU,false
961,0,57,AU,false
2818,0,184,AU,false
1559,0,981,AU,false
3618,0,992,AU,false
2147,0,26,AU,false
7990,0,573,AU,false
1163,0,654,AU,false
2828,0,280,AU,false
2015,0,443,AU,false
2886,0,903,AU,true
2499,0,176,AU,true
1829,0,215,AU,false
967,0,516,AU,false
2395,0,877,AU,false
3156,0,29,IE,true
3445,0,657,AU,false
1151,0,233,AU,false
3830,0,516,AU,false
2063,0,710,AU,false
7743,525,853,GB,false
969,0,817,AU,false
2091,0,857,AU,false
2209,0,931,AU,false
5138,0,977,AU,false
644,0,185,AU,false
1569,0,721,AU,false
20579,0,43,AU,false
16760,0,341,AU,false
1641,0,86,AU,false
1659,0,581,AU,false
3799,0,272,NZ,false
3149,0,933,NZ,false
5185,0,285,NZ,false
3399,0,26,NZ,false
5592,399,936,US,false
1428,0,554,AU,false
4079,0,111,AU,false
3486850,0,133,NZ,false
2015,0,524,AU,false
1442,0,773,AU,false
2313,0,966,AU,false
1259,0,407,AU,false
1622,0,50,AU,false
259200,0,280,NZ,false
2899,0,874,NZ,false
17579,0,85,AU,false
2499,0,753,NZ,false
2049,0,556,NZ,false
1499,0,790,NZ,false
4161,399,12,US,false
3407,0,123,AU,false
2344,0,239,AU,false
2261,372,440,US,false
1955,0,220,AU,true
1213,0,221,US,false
2474,0,222,US,false
595,0,241,US,false
1604,0,587,US,false
1216,0,990,US,false
4797,0,536,US,false
1797,0,267,US,false
4363,0,253,US,false
2441,0,412,US,false
2331,0,560,US,false
2479,740,941,CA,false
558,0,832,US,false
4000,0,340,US,false
3983,0,986,US,true
6417,743,674,PE,false
2291,0,929,US,false
4399,0,593,US,false
1398,0,905,US,false
1880,0,873,US,false
1880,0,443,US,false
1196,0,557,US,false
1698,0,605,US,false
1210,0,490,US,false
3132,0,875,BE,true
1363,0,207,AU,false
2072,0,70,AU,true
3676,0,467,AU,false
4933,0,252,AU,false
4933,0,593,AU,true
1942,0,9,AU,false
2296,0,834,AU,false
2194,0,776,AU,true
2951,269,231,CA,false
1570,0,409,AU,false
5628,0,698,AU,false
1670,0,577,AU,false
4423,0,698,AU,false
2595,0,78,AU,false
2893,0,197,AU,false
7074,0,39,AU,false
984,0,968,AU,false
2807,0,43,CA,false
3841,0,104,AU,false
2476,0,599,AU,false
1044,0,446,AU,false
1467,0,83,AU,false
6564,0,566,AU,false
2293,0,19,AU,false
2558,0,272,AU,false
4321,0,7,AU,false
1736,0,689,AU,false
2405,0,36,CA,false
